id_ubicacionxbarrio;latitud;longitud;id_barrio
700198;-34,492528975;-58,478541643;14087
700199;-34,4926419999999;-58,4785059509999;14087
700200;-34,4927490759999;-58,478500003;14087
700201;-34,49290374;-58,478500003;14087
700202;-34,4930405599999;-58,4785059509999;14087
700203;-34,493147635;-58,478541643;14087
700204;-34,493236865;-58,478589233;14087
700205;-34,4933498889999;-58,478726052;14087
700206;-34,493415324;-58,4788271789999;14087
700207;-34,493451017;-58,4789461519999;14087
700208;-34,493456965;-58,4790353819999;14087
700209;-34,493469456;-58,479099627;14087
700210;-34,4935194249999;-58,479121042;14087
700211;-34,493562255;-58,479149596;14087
700212;-34,493594378;-58,4791959949999;14087
700213;-34,4936372089999;-58,47922098;14087
700214;-34,49368004;-58,479231687;14087
700215;-34,4937157319999;-58,479270948;14087
700216;-34,493726438;-58,4793209169999;14087
700217;-34,4937478539999;-58,479378024;14087
700218;-34,4937835449999;-58,479381593;14087
700219;-34,4938299459999;-58,479399439;14087
700220;-34,4938515999567;-58,4794162908982;14087
700221;-34,4939481801686;-58,47926487805;14087
700222;-34,4939905508422;-58,4792779631109;14087
700223;-34,4940084049999;-58,479245964;14087
700224;-34,4940155429999;-58,479224549;14087
700225;-34,494040528;-58,4791710109999;14087
700226;-34,494069082;-58,479163872;14087
700227;-34,4941012039999;-58,4791924259999;14087
700228;-34,494151173;-58,47926024;14087
700229;-34,49420828;-58,479281656;14087
700230;-34,4942261259999;-58,479245964;14087
700231;-34,4942296949999;-58,4791959949999;14087
700232;-34,4942618169999;-58,479156734;14087
700233;-34,494283233;-58,4791781489999;14087
700234;-34,494343908;-58,479231687;14087
700235;-34,494397447;-58,479285225;14087
700236;-34,494418862;-58,47935304;14087
700237;-34,4943943184376;-58,4794137985057;14087
700238;-34,494568768;-58,4794851;14087
700239;-34,4946472899999;-58,479506515;14087
700240;-34,494697258;-58,479502946;14087
700241;-34,494715105;-58,4794422689999;14087
700242;-34,4947650739999;-58,479413716;14087
700243;-34,494800766;-58,479403008;14087
700244;-34,4948578729999;-58,479420854;14087
700245;-34,4948828569999;-58,4794565459999;14087
700246;-34,494943532;-58,479513653;14087
700247;-34,494993501;-58,479520792;14087
700248;-34,4950224013638;-58,4795583572744;14087
700249;-34,4950716261169;-58,4795776733168;14087
700250;-34,495093439;-58,479495807;14087
700251;-34,4951041469999;-58,4794351309999;14087
700252;-34,4952336316336;-58,4790941491593;14087
700253;-34,4952037229228;-58,4787402294152;14087
700254;-34,4952611919999;-58,4786963079999;14087
700255;-34,495318299;-58,478660616;14087
700256;-34,4953539909999;-58,478628494;14087
700257;-34,495411098;-58,4785820939999;14087
700258;-34,495468205;-58,4785464019999;14087
700259;-34,4955146039999;-58,478500003;14087
700260;-34,4954860509999;-58,4784321879999;14087
700261;-34,495468205;-58,478367943;14087
700262;-34,4955146039999;-58,478346527;14087
700263;-34,495578849;-58,478364374;14087
700264;-34,495607403;-58,478396496;14087
700265;-34,4956323869999;-58,478500003;14087
700266;-34,4956609399999;-58,4785499719999;14087
700267;-34,495693063;-58,478596371;14087
700268;-34,495735893;-58,4787141539999;14087
700269;-34,4957680159999;-58,4788247989999;14087
700270;-34,4957929999999;-58,478853353;14087
700271;-34,495839401;-58,478760554;14087
700272;-34,4958572469999;-58,4786856009999;14087
700273;-34,4958857999999;-58,4786677549999;14087
700274;-34,49592863;-58,478632063;14087
700275;-34,495950045;-58,4786820319999;14087
700276;-34,495957183;-58,478735569;14087
700277;-34,495967891;-58,478764123;14087
700278;-34,495978599;-58,478767692;14087
700279;-34,4960000139999;-58,478749846;14087
700280;-34,4960285679999;-58,478728431;14087
700281;-34,4960357059999;-58,478657047;14087
700282;-34,496074967;-58,478596371;14087
700283;-34,496089243;-58,478500003;14087
700284;-34,496103521;-58,47846788;14087
700285;-34,4961320739999;-58,478464311;14087
700286;-34,4961534879999;-58,478475018;14087
700287;-34,496164197;-58,4785392639999;14087
700288;-34,496174905;-58,478624925;14087
700289;-34,496199889;-58,4787248609999;14087
700290;-34,496235581;-58,4788033839999;14087
700291;-34,496253426;-58,478878337;14087
700292;-34,496606776;-58,478903321;14087
700293;-34,4968811031186;-58,4787601685557;14087
700294;-34,4970456010278;-58,4783165226793;14087
700295;-34,496896057474;-58,4779725725054;14087
700296;-34,4968774399999;-58,477643397;14087
700297;-34,496847697;-58,477577961;14087
700298;-34,4968179529999;-58,477458989;14087
700299;-34,496823902;-58,477340016;14087
700300;-34,4968595939999;-58,47723294;14087
700301;-34,496907184;-58,477090172;14087
700302;-34,496948824;-58,4769711989999;14087
700303;-34,496990465;-58,476935506;14087
700304;-34,497073746;-58,476858175;14087
700305;-34,4971451289999;-58,476798688;14087
700306;-34,4972522049999;-58,476727304;14087
700307;-34,497371178;-58,476655921;14087
700308;-34,4975258439999;-58,476584537;14087
700309;-34,497615073;-58,476530999;14087
700310;-34,4977102519999;-58,476489358;14087
700311;-34,497811379;-58,4764774609999;14087
700312;-34,4979184549999;-58,4764715119999;14087
700313;-34,4981920929999;-58,4764715119999;14087
700314;-34,498299167;-58,4764774609999;14087
700315;-34,498400294;-58,476489358;14087
700316;-34,4984597819999;-58,4764774609999;14087
700317;-34,4985371129999;-58,476465564;14087
700318;-34,498638241;-58,4764536659999;14087
700319;-34,498739368;-58,476489358;14087
700320;-34,4987929069999;-58,4765369469999;14087
700321;-34,498840495;-58,4766023829999;14087
700322;-34,498905931;-58,4766618689999;14087
700323;-34,4989773149999;-58,476757048;14087
700324;-34,499002699;-58,476807815;14087
700325;-34,499030853;-58,476864123;14087
700326;-34,499108185;-58,477108018;14087
700327;-34,499173619;-58,4772388879999;14087
700328;-34,4991762961399;-58,477242128697;14087
700329;-34,4992084376129;-58,4774949355438;14087
700330;-34,500471818584;-58,4803413420173;14087
700331;-34,5005553582349;-58,4805357947993;14087
700332;-34,501166620417;-58,4818529459899;14087
700333;-34,5017135726204;-58,4830732957489;14087
700334;-34,502473581957;-58,4847579636548;14087
700335;-34,5029552674345;-58,4858053321841;14087
700336;-34,5046505806197;-58,4895091547678;14087
700337;-34,504706398913;-58,4896496880507;14087
700338;-34,5059572312731;-58,4924035323412;14087
700339;-34,5062255476714;-58,4929648723122;14087
700340;-34,5063090678278;-58,4931593516129;14087
700341;-34,5053329988225;-58,4936777612708;14087
700342;-34,5045270707373;-58,4941059962938;14087
700343;-34,5043925702889;-58,4941628542642;14087
700344;-34,5034881851321;-58,4946472878651;14087
700345;-34,50263732985;-58,4950871985679;14087
700346;-34,5025299972361;-58,4951544526801;14087
700347;-34,501732672128;-58,4955498415524;14087
700348;-34,5009621117179;-58,4959229673065;14087
700349;-34,500030415778;-58,496386076926;14087
700350;-34,4994033656191;-58,4967021750561;14087
700351;-34,4988392606776;-58,49700625143;14087
700352;-34,4977196579091;-58,4975815765557;14087
700353;-34,4976267319815;-58,4973546206595;14087
700354;-34,496608274289;-58,4951628995152;14087
700355;-34,4957003324496;-58,4931652012727;14087
700356;-34,4948476373376;-58,4912645292923;14087
700357;-34,4943658653906;-58,4902063432431;14087
700358;-34,4934852832921;-58,4882409179177;14087
700359;-34,4933918016952;-58,4879704490703;14087
700360;-34,4928975941053;-58,4868802675728;14087
700361;-34,4927754779999;-58,4866165669999;14087
700362;-34,4927260219999;-58,486509769;14087
700363;-34,4917429999999;-58,484387;14087
700364;-34,4913599085429;-58,4834442945518;14087
700365;-34,4910553466745;-58,4827220616442;14087
700366;-34,4904697782381;-58,4812957357386;14087
700367;-34,4900795970892;-58,4803523205503;14087
700453;-34,5107462864857;-58,5262459901976;25019
700454;-34,5105698585085;-58,5258701700543;25019
700455;-34,5104913335482;-58,5256994985074;25019
700456;-34,5104291633972;-58,5255643744956;25019
700457;-34,510218034641;-58,5251054989658;25019
700458;-34,5101782875492;-58,5250191107833;25019
700459;-34,5106239325061;-58,5244255069402;25019
700460;-34,5111351018639;-58,5234489436966;25019
700461;-34,5114326481776;-58,5231246949814;25019
700462;-34,5117950449468;-58,5228691102197;25019
700463;-34,5120544442535;-58,5225181580848;25019
700464;-34,5126953136852;-58,5222625733605;25019
700465;-34,5129887377728;-58,5218721368776;25019
700466;-34,5133209234717;-58,5214614868044;25019
700467;-34,5136871347487;-58,5209922788233;25019
700468;-34,5137557992216;-58,5206184388385;25019
700469;-34,5140419019089;-58,520111083704;25019
700470;-34,5143966682345;-58,5197105408255;25019
700471;-34,5150679796776;-58,5192143761225;25019
700472;-34,5154647836562;-58,5183448794953;25019
700473;-34,5161170970635;-58,5176162720415;25019
700474;-34,5168776198337;-58,5171598013257;25019
700475;-34,5170320283818;-58,5169959562751;25019
700476;-34,5173849791514;-58,516621435927;25019
700477;-34,5177955631897;-58,5161857607366;25019
700478;-34,5183670448574;-58,5155976129991;25019
700479;-34,5187046796727;-58,5152501310916;25019
700480;-34,5188140875859;-58,5147552486491;25019
700481;-34,5200004584641;-58,5135688779579;25019
700482;-34,5208702096138;-58,512722015548;25019
700483;-34,5217742933132;-58,5119171143404;25019
700484;-34,5219650278255;-58,5117645260064;25019
700485;-34,5219841016282;-58,5111885066043;25019
700486;-34,5226173411484;-58,5106773371791;25019
700487;-34,5233230595806;-58,5101394654856;25019
700488;-34,5238227854714;-58,5097694396132;25019
700489;-34,5240135197901;-58,5096282958474;25019
700490;-34,5246009835346;-58,5091896056567;25019
700491;-34,5252075206646;-58,5087394717738;25019
700492;-34,5258522043624;-58,5082778932715;25019
700493;-34,5264244092615;-58,5078811646097;25019
700494;-34,5270080575912;-58,5074768063751;25019
700495;-34,5276031501783;-58,5070648193082;25019
700496;-34,5281964331887;-58,5066456128752;25019
700497;-34,5288022804431;-58,5078598762862;25019
700498;-34,5288254743301;-58,5079139169998;25019
700499;-34,5294356576169;-58,5091663850935;25019
700500;-34,5301934650929;-58,5106994104372;25019
700501;-34,530997903267;-58,5123623284653;25019
700502;-34,5316173189542;-58,5136364803605;25019
700503;-34,5316819897633;-58,5137660263468;25019
700504;-34,53267098545;-58,5157851441612;25019
700505;-34,5333825972421;-58,5172319763963;25019
700506;-34,5342145120839;-58,5189381011989;25019
700507;-34,5345467170412;-58,5195748256022;25019
700508;-34,5352586810738;-58,5210543919351;25019
700509;-34,5352772316547;-58,5210976308923;25019
700510;-34,5357392778408;-58,5220370477166;25019
700511;-34,535803940024;-58,5221666068034;25019
700512;-34,5362568350265;-58,5230953052557;25019
700513;-34,5363216278325;-58,5232357555699;25019
700514;-34,5368204938537;-58,5242398980034;25019
700515;-34,5373657247092;-58,5253521551345;25019
700516;-34,5378649681862;-58,5263889925464;25019
700517;-34,5383913690208;-58,5274362562728;25019
700518;-34,5390663418084;-58,5288458094297;25019
700519;-34,5373197855201;-58,529764243017;25019
700520;-34,5381101127692;-58,5310247271584;25019
700521;-34,5385601921538;-58,531724813089;25019
700522;-34,5391116197066;-58,5326082963869;25019
700523;-34,5395989138745;-58,5334057775029;25019
700524;-34,5396998720823;-58,5335564995702;25019
700525;-34,5403928568721;-58,5342196763253;25019
700526;-34,5414043784281;-58,5351387035214;25019
700527;-34,5422980904547;-58,5360053522239;25019
700528;-34,5431910135594;-58,5368066760899;25019
700529;-34,5440296015164;-58,5375871815455;25019
700530;-34,5441799226726;-58,5377207136048;25019
700531;-34,5420949302798;-58,5401154521922;25019
700532;-34,541578639364;-58,5406582067828;25019
700533;-34,5406360352787;-58,5417312336352;25019
700534;-34,5401734159237;-58,5422403554032;25019
700535;-34,5398084917453;-58,5426279522645;25019
700536;-34,5366482988513;-58,5463264055571;25019
700537;-34,5365523157278;-58,5462137085318;25019
700538;-34,5361135344742;-58,5456985254235;25019
700539;-34,5360404040642;-58,5456126620975;25019
700540;-34,5355377607036;-58,5450332453778;25019
700541;-34,5354554884877;-58,5449366504651;25019
700542;-34,5349985491147;-58,544410905031;25019
700543;-34,534916146605;-58,5443034218529;25019
700544;-34,5344409217206;-58,5437562182619;25019
700545;-34,5343492473081;-58,5436271145497;25019
700546;-34,5342754660405;-58,5434868077833;25019
700547;-34,5342473920786;-58,5434001634103;25019
700548;-34,5342281997292;-58,5433024727095;25019
700549;-34,5342174991931;-58,5431610674493;25019
700550;-34,5342073182389;-58,5430632198355;25019
700551;-34,5341792439814;-58,5429765756856;25019
700552;-34,5341512996128;-58,5429008209889;25019
700553;-34,5340964504023;-58,5428364268343;25019
700554;-34,5339780002298;-58,5427295745642;25019
700555;-34,5334199741504;-58,5420422392018;25019
700556;-34,5333729657959;-58,5418796854671;25019
700557;-34,5328055332745;-58,5411598503536;25019
700558;-34,5327051048691;-58,5410526876604;25019
700559;-34,5321514454037;-58,5403544062253;25019
700560;-34,5322088490872;-58,5402553816928;25019
700561;-34,5329645456086;-58,5393817621787;25019
700562;-34,5336487945325;-58,5385638333614;25019
700563;-34,5337113541583;-58,5385191736623;25019
700564;-34,5337833163538;-58,5385070243647;25019
700565;-34,5342848355878;-58,5382368590302;25019
700566;-34,5343386442444;-58,5382141350581;25019
700567;-34,5336868334948;-58,5364719837711;25019
700568;-34,5334257628925;-58,535746818982;25019
700569;-34,5330160606632;-58,5346539517471;25019
700570;-34,5327643833033;-58,5339613082978;25019
700571;-34,5324940249928;-58,5332145395948;25019
700572;-34,5323961902554;-58,5325736623325;25019
700573;-34,5323952741863;-58,532497438534;25019
700574;-34,5323905066714;-58,5324757393764;25019
700575;-34,5323666690396;-58,5323672436275;25019
700576;-34,5321916822505;-58,530932652136;25019
700577;-34,5321602073703;-58,5309386507403;25019
700578;-34,5317371235611;-58,5309842025234;25019
700579;-34,5315929389299;-58,5309867352601;25019
700580;-34,5308008403611;-58,5310768872837;25019
700581;-34,5306567866924;-58,5310903086527;25019
700582;-34,5305038524641;-58,5311147771036;25019
700583;-34,5297835839922;-58,5311818827351;25019
700584;-34,5296036150835;-58,5312068254845;25019
700585;-34,52934267324;-58,5312440811262;25019
700586;-34,528658712619;-58,531332328613;25019
700587;-34,5282537168991;-58,5313830036597;25019
700588;-34,5281319955477;-58,5313796955231;25019
700589;-34,5272878508423;-58,5297663516054;25019
700590;-34,5271769591089;-58,5295395955806;25019
700591;-34,5259390170771;-58,5277861965986;25019
700592;-34,5253380600892;-58,5269091992752;25019
700593;-34,5252621844467;-58,526970433073;25019
700594;-34,5245124376626;-58,5275826062413;25019
700595;-34,5244895149704;-58,5275503386096;25019
700596;-34,5240880651483;-58,5278950048803;25019
700597;-34,523312065691;-58,5285729639602;25019
700598;-34,5226874880138;-58,5291012312676;25019
700599;-34,5221882173376;-58,5295565026815;25019
700600;-34,5221082932554;-58,5296559180712;25019
700601;-34,5216069387375;-58,5303126845555;25019
700602;-34,5209148440281;-58,5312232603218;25019
700603;-34,5204486105177;-58,5318031626632;25019
700604;-34,5200628239018;-58,5323271983131;25019
700605;-34,5200002663381;-58,5323718548924;25019
700606;-34,5195128058919;-58,5330610139324;25019
700607;-34,5194548192025;-58,5331110343825;25019
700608;-34,5192524604667;-58,533898640602;25019
700609;-34,519244625177;-58,5339967851955;25019
700610;-34,5175305990876;-58,5357527989126;25019
700611;-34,5157566815396;-58,5332684245256;25019
700612;-34,5150410921956;-58,5322247197111;25019
700613;-34,5146176609531;-58,531491688339;25019
700614;-34,5140476829196;-58,5305652350226;25019
700615;-34,5130372984679;-58,531241753876;25019
700616;-34,5126845789178;-58,5303931703346;25019
700617;-34,5122774565897;-58,5295183279287;25019
700618;-34,5115188376483;-58,527898354493;25019
700619;-34,5110100762638;-58,5268184416995;25019
700620;-34,5107462864857;-58,5262459901976;25019
700083;-34,5185338068079;-58,537107333752;25021
700084;-34,5184972388112;-58,5370644146784;25021
700085;-34,5180849346222;-58,5365053667837;25021
700086;-34,5175626617338;-58,535795795763;25021
700087;-34,5175305990876;-58,5357527989126;25021
700088;-34,519244625177;-58,5339967851955;25021
700089;-34,5192524604667;-58,533898640602;25021
700090;-34,5194548192025;-58,5331110343825;25021
700091;-34,5195128058919;-58,5330610139324;25021
700092;-34,5200002663381;-58,5323718548924;25021
700093;-34,5200628239018;-58,5323271983131;25021
700094;-34,5204486105177;-58,5318031626632;25021
700095;-34,5209148440281;-58,5312232603218;25021
700096;-34,5216069387375;-58,5303126845555;25021
700097;-34,5221082932554;-58,5296559180712;25021
700098;-34,5221882173376;-58,5295565026815;25021
700099;-34,5226874880138;-58,5291012312676;25021
700100;-34,523312065691;-58,5285729639602;25021
700101;-34,5240880651483;-58,5278950048803;25021
700102;-34,5244895149704;-58,5275503386096;25021
700103;-34,5245124376626;-58,5275826062413;25021
700104;-34,5252621844467;-58,526970433073;25021
700105;-34,5253380600892;-58,5269091992752;25021
700106;-34,5259390170771;-58,5277861965986;25021
700107;-34,5271769591089;-58,5295395955806;25021
700108;-34,5272878508423;-58,5297663516054;25021
700109;-34,5281319955477;-58,5313796955231;25021
700110;-34,5282537168991;-58,5313830036597;25021
700111;-34,528658712619;-58,531332328613;25021
700112;-34,52934267324;-58,5312440811262;25021
700113;-34,5296036150835;-58,5312068254845;25021
700114;-34,5297835839922;-58,5311818827351;25021
700115;-34,5305038524641;-58,5311147771036;25021
700116;-34,5306567866924;-58,5310903086527;25021
700117;-34,5308008403611;-58,5310768872837;25021
700118;-34,5315929389299;-58,5309867352601;25021
700119;-34,5317371235611;-58,5309842025234;25021
700120;-34,5321602073703;-58,5309386507403;25021
700121;-34,5321916822505;-58,530932652136;25021
700122;-34,5323666690396;-58,5323672436275;25021
700123;-34,5323905066714;-58,5324757393764;25021
700124;-34,5323952741863;-58,532497438534;25021
700125;-34,5323961902554;-58,5325736623325;25021
700126;-34,5324940249928;-58,5332145395948;25021
700127;-34,5327643833033;-58,5339613082978;25021
700128;-34,5330160606632;-58,5346539517471;25021
700129;-34,5334257628925;-58,535746818982;25021
700130;-34,5336868334948;-58,5364719837711;25021
700131;-34,5343386442444;-58,5382141350581;25021
700132;-34,5342848355878;-58,5382368590302;25021
700133;-34,5337833163538;-58,5385070243647;25021
700134;-34,5337113541583;-58,5385191736623;25021
700135;-34,5336487945325;-58,5385638333614;25021
700136;-34,5329645456086;-58,5393817621787;25021
700137;-34,5322088490872;-58,5402553816928;25021
700138;-34,5321514454037;-58,5403544062253;25021
700139;-34,5321426290797;-58,5403708971936;25021
700140;-34,5321159848479;-58,5404040364041;25021
700141;-34,5318004337797;-58,540774403972;25021
700142;-34,5310892642331;-58,5416036570421;25021
700143;-34,5304930294773;-58,5422457427244;25021
700144;-34,5298529024871;-58,5429866037358;25021
700145;-34,5288926379997;-58,5440924295988;25021
700146;-34,527972655468;-58,5451757474824;25021
700147;-34,5273464075283;-58,5444351767185;25021
700148;-34,5273000515866;-58,5443270757417;25021
700149;-34,5267061184962;-58,5436512986753;25021
700150;-34,5261667710834;-58,543018142775;25021
700151;-34,5244854988954;-58,5411089360421;25021
700152;-34,5238181547748;-58,5403255819924;25021
700153;-34,523333771858;-58,5397677412864;25021
700154;-34,5229409349675;-58,539328100525;25021
700155;-34,522885953817;-58,5392528292347;25021
700156;-34,5224016965271;-58,538705888784;25021
700157;-34,522227870565;-58,5384911231501;25021
700158;-34,5215057891252;-58,5376543175517;25021
700159;-34,5214555083526;-58,5375953014659;25021
700160;-34,5214142391338;-58,537536127921;25021
700161;-34,5208384239333;-58,5368710189139;25021
700162;-34,5207833108893;-58,5367848635123;25021
700163;-34,5203902028181;-58,5363234749803;25021
700164;-34,5203077936762;-58,536216018277;25021
700165;-34,5197510392109;-58,5356377115383;25021
700166;-34,5191203531149;-58,5364110280145;25021
700167;-34,5190133884116;-58,536510906186;25021
700168;-34,5186493923504;-58,5369746373092;25021
700169;-34,5185338068079;-58,537107333752;25021
700368;-34,5342145120839;-58,5189381011989;25022
700369;-34,5333825972421;-58,5172319763963;25022
700370;-34,53267098545;-58,5157851441612;25022
700371;-34,5316819897633;-58,5137660263468;25022
700372;-34,5316173189542;-58,5136364803605;25022
700373;-34,530997903267;-58,5123623284653;25022
700374;-34,5301934650929;-58,5106994104372;25022
700375;-34,5294356576169;-58,5091663850935;25022
700376;-34,5288254743301;-58,5079139169998;25022
700377;-34,5288022804431;-58,5078598762862;25022
700378;-34,5281964331887;-58,5066456128752;25022
700379;-34,5282402045467;-58,5066146854971;25022
700380;-34,5288658155233;-58,506179809032;25022
700381;-34,5294342049657;-58,5057792659834;25022
700382;-34,5300369270755;-58,5053558348239;25022
700383;-34,5306282056082;-58,5049400330278;25022
700384;-34,5316581738835;-58,5042190549161;25022
700385;-34,5320205693063;-58,5039672850185;25022
700386;-34,5323638923664;-58,50386047311;25022
700387;-34,5326232918757;-58,5037651057034;25022
700388;-34,5329589850954;-58,5037345882117;25022
700389;-34,5331993113514;-58,5036621096043;25022
700390;-34,5334854132357;-58,5034675593597;25022
700391;-34,5341644296351;-58,5029373174273;25022
700392;-34,5350456247792;-58,5023002629794;25022
700393;-34,5356178295893;-58,5018692017439;25022
700394;-34,5367889416014;-58,5011253352295;25022
700395;-34,5370292676865;-58,5009727479651;25022
700396;-34,537906647943;-58,500335693381;25022
700397;-34,5387924206084;-58,4997301839265;25022
700398;-34,5391240383612;-58,500617512499;25022
700399;-34,5391563806724;-58,5006822858755;25022
700400;-34,5397210482772;-58,5018920979994;25022
700401;-34,5402024651461;-58,5029291391832;25022
700402;-34,5402674144021;-58,5030804694963;25022
700403;-34,5407948125478;-58,5041929488144;25022
700404;-34,5408597602842;-58,5043442812241;25022
700405;-34,5411277606741;-58,5048841114192;25022
700406;-34,5412205419121;-58,5051003023104;25022
700407;-34,5413223341987;-58,5053163325727;25022
700408;-34,5415537516257;-58,5058132525304;25022
700409;-34,5417019323715;-58,5061373812846;25022
700410;-34,5419981581643;-58,5067747520714;25022
700411;-34,5425716456014;-58,5079735968943;25022
700412;-34,5430803127049;-58,509032008397;25022
700413;-34,5432377625406;-58,5093777691276;25022
700414;-34,5436357558007;-58,5102312059974;25022
700415;-34,5437095748331;-58,5103714973773;25022
700416;-34,5438483338482;-58,5106631319488;25022
700417;-34,5442460528382;-58,5114948002972;25022
700418;-34,5447643652568;-58,5126075479789;25022
700419;-34,5448110146372;-58,512737433803;25022
700420;-34,5453935893688;-58,5139470918769;25022
700421;-34,5459301679679;-58,5150813320108;25022
700422;-34,5465592334234;-58,5164100230357;25022
700423;-34,5473457107946;-58,5180845292008;25022
700424;-34,5474191245125;-58,518192160962;25022
700425;-34,5478170580553;-58,5190456840853;25022
700426;-34,5482610995035;-58,519985546493;25022
700427;-34,5487419715546;-58,5209901282641;25022
700428;-34,5493251262806;-58,5222543591649;25022
700429;-34,5497875620162;-58,5232266117277;25022
700430;-34,550370430994;-58,5244690918212;25022
700431;-34,5504442341948;-58,524609407477;25022
700432;-34,5504084515161;-58,5246318266966;25022
700433;-34,5450509507235;-58,5265782154721;25022
700434;-34,5436156010821;-58,5278888741262;25022
700435;-34,5423850078374;-58,5289889231164;25022
700436;-34,542367640875;-58,529043692242;25022
700437;-34,5423389005003;-58,5289025928577;25022
700438;-34,5416922095848;-58,5275959666692;25022
700439;-34,5416458386019;-58,5274878573292;25022
700440;-34,5390663418084;-58,5288458094297;25022
700441;-34,5383913690208;-58,5274362562728;25022
700442;-34,5378649681862;-58,5263889925464;25022
700443;-34,5373657247092;-58,5253521551345;25022
700444;-34,5368204938537;-58,5242398980034;25022
700445;-34,5363216278325;-58,5232357555699;25022
700446;-34,5362568350265;-58,5230953052557;25022
700447;-34,535803940024;-58,5221666068034;25022
700448;-34,5357392778408;-58,5220370477166;25022
700449;-34,5352772316547;-58,5210976308923;25022
700450;-34,5352586810738;-58,5210543919351;25022
700451;-34,5345467170412;-58,5195748256022;25022
700452;-34,5342145120839;-58,5189381011989;25022
699931;-34,5183832086199;-58,4866532448423;25015
699932;-34,5184951088074;-58,4865913285205;25015
699933;-34,5208494421924;-58,48528552118;25015
699934;-34,5220500766969;-58,4847083938214;25015
699935;-34,5228738524325;-58,4842687591719;25015
699936;-34,5238766367269;-58,4837278591723;25015
699937;-34,5265529058144;-58,4822200108178;25015
699938;-34,5277434280646;-58,481555855039;25015
699939;-34,5288447807952;-58,4809695353589;25015
699940;-34,5296237545808;-58,4805524216834;25015
699941;-34,5305549705283;-58,4800562956731;25015
699942;-34,5315580034774;-58,4795370701231;25015
699943;-34,5323910392738;-58,4791189454523;25015
699944;-34,5326420000067;-58,4790054677522;25015
699945;-34,5335195474299;-58,4785429562875;25015
699946;-34,5344066469484;-58,4781238272332;25015
699947;-34,5353562807989;-58,4776599836594;25015
699948;-34,5363324031328;-58,4771520794361;25015
699949;-34,5382356215514;-58,4761806960522;25015
699950;-34,5383231316099;-58,4763315902417;25015
699951;-34,5388038107403;-58,4772922311089;25015
699952;-34,5388776667108;-58,4774324839968;25015
699953;-34,5392286501265;-58,4781123008155;25015
699954;-34,5395799012519;-58,4788139029973;25015
699955;-34,540346826577;-58,4803248775138;25015
699956;-34,540726318729;-58,4811240169755;25015
699957;-34,5415602203717;-58,4829497008968;25015
699958;-34,5416069007721;-58,4830795640479;25015
699959;-34,5418573766343;-58,4836523244202;25015
699960;-34,5419036505644;-58,4837495181178;25015
699961;-34,5422190953958;-58,4844736010644;25015
699962;-34,5424791167809;-58,4850897674458;25015
699963;-34,5425163782665;-58,4851871259893;25015
699964;-34,5428415014443;-58,4859655079045;25015
699965;-34,5431672947202;-58,4867983474663;25015
699966;-34,5434928126482;-58,487609413018;25015
699967;-34,5437994935908;-58,4883554686755;25015
699968;-34,5440967544104;-58,4890690215569;25015
699969;-34,5444214493869;-58,4898147626016;25015
699970;-34,5447458706374;-58,4905387285388;25015
699971;-34,545061007186;-58,4912410817521;25015
699972;-34,5453854202333;-58,4919650589959;25015
699973;-34,5458115759831;-58,4928996223488;25015
699974;-34,5462436216148;-58,4937933715811;25015
699975;-34,5387924206084;-58,4997301839265;25015
699976;-34,537906647943;-58,500335693381;25015
699977;-34,5370292676865;-58,5009727479651;25015
699978;-34,5367889416014;-58,5011253352295;25015
699979;-34,5356178295893;-58,5018692017439;25015
699980;-34,5350456247792;-58,5023002629794;25015
699981;-34,5341644296351;-58,5029373174273;25015
699982;-34,5334854132357;-58,5034675593597;25015
699983;-34,5331993113514;-58,5036621096043;25015
699984;-34,5329589850954;-58,5037345882117;25015
699985;-34,5326232918757;-58,5037651057034;25015
699986;-34,5323638923664;-58,50386047311;25015
699987;-34,5320205693063;-58,5039672850185;25015
699988;-34,5316581738835;-58,5042190549161;25015
699989;-34,5306282056082;-58,5049400330278;25015
699990;-34,5300369270755;-58,5053558348239;25015
699991;-34,5294342049657;-58,5057792659834;25015
699992;-34,5288658155233;-58,506179809032;25015
699993;-34,5282402045467;-58,5066146854971;25015
699994;-34,5281964331887;-58,5066456128752;25015
699995;-34,5281596119511;-58,5065317716573;25015
699996;-34,5272168587947;-58,5046209534162;25015
699997;-34,5264768668716;-58,5030768288616;25015
699998;-34,5258479323455;-58,5017703333248;25015
699999;-34,5248491658948;-58,4997081614918;25015
700000;-34,524174469969;-58,4983480870539;25015
700001;-34,5234626416624;-58,496901580363;25015
700002;-34,5227598081877;-58,4954549366478;25015
700003;-34,5220757865189;-58,4940733187147;25015
700004;-34,5211972687732;-58,4922705224028;25015
700005;-34,5204022500193;-58,490662273507;25015
700006;-34,5195983340977;-58,489065105679;25015
700007;-34,5187661502589;-58,4873704737238;25015
700008;-34,518489335136;-58,4868527813647;25015
700009;-34,5183832086199;-58,4866532448423;25015
700010;-34,5172728001756;-58,5386865719205;25020
700011;-34,5179566588598;-58,5378361340209;25020
700012;-34,5184982821204;-58,5371515133;25020
700013;-34,5185338068079;-58,537107333752;25020
700014;-34,5186493923504;-58,5369746373092;25020
700015;-34,5190133884116;-58,536510906186;25020
700016;-34,5191203531149;-58,5364110280145;25020
700017;-34,5197510392109;-58,5356377115383;25020
700018;-34,5203077936762;-58,536216018277;25020
